User_ID,Calories,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Activity_Type
13854205,24.0,male,28,193.0,94.0,7.0,88.0,39.5,Walking
13854741,113.0,male,25,189.0,90.0,21.0,102.0,40.5,Running
13855767,79.0,female,66,140.0,48.0,15.0,90.0,40.3,Running
13856177,6.0,female,25,179.0,75.0,2.0,77.0,38.3,Walking
13856858,51.0,male,41,173.0,71.0,16.0,85.0,40.2,Walking
13857166,90.0,male,38,172.0,78.0,20.0,94.0,40.5,Running
13858367,210.0,male,54,201.0,109.0,27.0,106.0,40.9,Running
13858889,11.0,male,22,174.0,71.0,6.0,82.0,38.9,Walking
13859275,190.0,female,46,151.0,51.0,28.0,108.0,40.9,Running
13862112,52.0,female,55,165.0,63.0,11.0,89.0,40.0,Walking
13862441,128.0,female,32,160.0,58.0,22.0,102.0,40.6,Running
13862603,33.0,female,20,166.0,58.0,8.0,88.0,39.9,Walking
13865204,47.0,female,48,166.0,67.0,9.0,95.0,,Running
13865558,164.0,male,50,180.0,78.0,26.0,102.0,40.6,Running
13866485,145.0,female,67,159.0,58.0,23.0,101.0,40.4,Running
13866508,84.0,female,56,164.0,66.0,16.0,94.0,40.2,Running
13866660,28.0,female,21,156.0,,9.0,79.0,39.7,Walking
13867407,114.0,female,59,166.0,67.0,22.0,93.0,40.2,Running
13867618,16.0,male,27,189.0,86.0,5.0,87.0,39.2,Walking
13869124,88.0,male,53,177.0,80.0,15.0,98.0,40.0,Running
13870294,29.0,female,52,180.0,83.0,6.0,93.0,38.8,Running
13871231,18.0,female,34,186.0,87.0,5.0,84.0,39.3,Walking
13871878,120.0,male,29,178.0,81.0,23.0,101.0,40.8,Running
13872358,18.0,female,25,154.0,58.0,4.0,91.0,39.2,Running
13872524,14.0,female,28,172.0,72.0,4.0,82.0,39.5,Walking
13872795,105.0,female,54,148.0,54.0,18.0,98.0,40.3,Running
13873228,22.0,female,39,155.0,56.0,6.0,81.0,39.1,Walking
13873260,27.0,male,30,186.0,80.0,8.0,,39.5,High_Intensity
13873855,11.0,male,41,185.0,85.0,4.0,81.0,38.9,Walking
13875734,86.0,female,41,149.0,55.0,16.0,96.0,40.1,Running
13876122,136.0,male,42,189.0,87.0,24.0,99.0,40.9,Running
13876641,190.0,male,51,174.0,74.0,26.0,109.0,40.6,Running
13877263,28.0,male,32,187.0,84.0,11.0,82.0,39.9,Walking
13878806,61.0,female,33,177.0,73.0,12.0,97.0,40.3,Running
13879882,234.0,female,55,162.0,57.0,28.0,122.0,40.9,Running
13880166,212.0,female,71,172.0,75.0,29.0,112.0,41.1,Running
13881017,168.0,male,28,187.0,90.0,25.0,110.0,40.7,Running
13881710,98.0,female,26,154.0,,19.0,97.0,40.6,Running
13882622,139.0,male,25,,103.0,24.0,103.0,40.8,Running
13883058,189.0,female,60,160.0,61.0,27.0,109.0,40.5,Running
13884548,58.0,male,37,199.0,107.0,11.0,95.0,39.9,Running
13884571,164.0,female,29,179.0,73.0,27.0,107.0,40.7,Running
13885247,134.0,male,33,190.0,97.0,24.0,100.0,40.8,Running
13885303,96.0,male,30,199.0,103.0,22.0,92.0,40.4,Running
13886366,161.0,female,35,156.0,51.0,27.0,102.0,40.7,Running
13887001,82.0,male,72,191.0,98.0,14.0,89.0,40.3,Walking
13888825,21.0,female,68,158.0,59.0,4.0,91.0,38.9,Running
13888942,135.0,male,68,184.0,93.0,21.0,95.0,41.0,Running
13889180,92.0,female,39,182.0,72.0,17.0,99.0,39.9,Running
13889235,55.0,male,37,185.0,87.0,11.0,96.0,39.5,Running
13890574,46.0,male,76,203.0,103.0,8.0,86.0,39.5,Walking
13890962,58.0,female,66,185.0,76.0,11.0,94.0,39.9,Running
13894534,113.0,female,27,163.0,64.0,19.0,105.0,40.4,Running
13894605,25.0,female,60,174.0,77.0,5.0,92.0,39.2,Running
13894704,131.0,female,58,160.0,56.0,22.0,99.0,40.6,Running
13896084,51.0,female,23,171.0,67.0,11.0,94.0,40.2,Running
13896266,34.0,female,27,166.0,68.0,8.0,90.0,39.3,Running
13897571,52.0,female,51,151.0,55.0,10.0,93.0,40.3,Running
13897832,151.0,female,47,161.0,64.0,24.0,105.0,40.5,Running
13898338,183.0,female,28,149.0,53.0,28.0,109.0,41.0,Running
13899563,2.0,male,23,171.0,71.0,3.0,75.0,38.8,Walking
13899986,57.0,female,26,176.0,68.0,13.0,91.0,40.0,Running
13900047,39.0,male,41,191.0,90.0,9.0,90.0,39.6,Running
13900774,194.0,female,29,158.0,59.0,29.0,111.0,41.0,Running
13902207,91.0,male,35,194.0,96.0,16.0,100.0,40.0,Running
13902591,173.0,female,41,153.0,49.0,25.0,110.0,41.2,Running
13902682,56.0,female,37,153.0,56.0,12.0,90.0,39.9,Running
13903450,48.0,female,49,167.0,66.0,11.0,87.0,39.9,Walking
13903914,80.0,male,28,176.0,74.0,15.0,103.0,40.1,Running
13904930,139.0,female,22,168.0,63.0,26.0,100.0,40.9,Running
13905940,148.0,female,20,171.0,,25.0,107.0,40.7,Running
13906072,95.0,female,27,166.0,58.0,20.0,93.0,40.5,Running
13906295,9.0,male,21,187.0,84.0,5.0,81.0,39.2,Walking
13906871,37.0,female,41,169.0,62.0,9.0,85.0,40.0,Walking
13907502,89.0,female,77,150.0,52.0,14.0,99.0,40.5,Running
13907871,13.0,male,42,176.0,82.0,6.0,77.0,39.0,Walking
13908281,189.0,male,72,182.0,81.0,26.0,101.0,40.8,Running
13908888,66.0,male,35,208.0,103.0,12.0,98.0,40.0,Running
13910402,164.0,female,35,175.0,72.0,24.0,113.0,40.7,Running
13910842,96.0,male,37,195.0,97.0,18.0,97.0,40.4,Running
13911692,35.0,female,34,177.0,75.0,8.0,90.0,39.7,Running
13911802,29.0,male,22,176.0,79.0,9.0,90.0,39.6,Running
13912105,8.0,male,22,182.0,79.0,6.0,78.0,39.5,Walking
13912115,99.0,female,37,174.0,75.0,19.0,98.0,40.6,Running
13912212,41.0,male,31,193.0,97.0,9.0,94.0,39.7,Running
13912992,67.0,female,33,145.0,49.0,13.0,95.0,40.3,Running
13914695,145.0,female,52,164.0,59.0,24.0,101.0,40.9,Running
13915300,38.0,female,46,157.0,59.0,8.0,90.0,39.3,Running
13916347,151.0,female,51,157.0,56.0,25.0,101.0,40.8,Running
13917362,200.0,female,45,151.0,48.0,28.0,111.0,40.7,Running
13917413,209.0,male,24,191.0,90.0,30.0,113.0,40.8,Running
13917424,57.0,female,27,193.0,87.0,12.0,97.0,39.9,Running
13918575,115.0,female,25,164.0,63.0,21.0,101.0,40.7,Running
13918604,189.0,male,46,183.0,82.0,24.0,113.0,40.7,Running
13918753,114.0,female,43,183.0,75.0,21.0,99.0,40.9,Running
13919267,58.0,male,51,168.0,72.0,12.0,93.0,40.2,Running
13919809,174.0,male,30,205.0,114.0,22.0,114.0,40.7,Running
13920685,75.0,male,28,191.0,93.0,16.0,96.0,40.1,Running
13920966,114.0,female,22,163.0,63.0,19.0,106.0,40.4,Running
13921452,169.0,female,31,155.0,56.0,25.0,111.0,40.8,Running
13924806,39.0,female,52,149.0,54.0,9.0,85.0,39.5,Walking
13925063,82.0,female,26,171.0,70.0,16.0,98.0,40.3,Running
13925458,159.0,female,39,170.0,75.0,26.0,106.0,40.7,Running
13925671,73.0,male,77,176.0,84.0,13.0,88.0,40.3,Walking
13925681,36.0,male,49,177.0,84.0,9.0,,39.7,High_Intensity
13925975,46.0,male,46,203.0,110.0,9.0,91.0,39.7,Running
13926344,150.0,female,76,179.0,80.0,21.0,110.0,40.9,Running
13926692,47.0,female,21,169.0,64.0,10.0,94.0,39.9,Running
13927582,27.0,female,62,179.0,80.0,6.0,88.0,38.9,Walking
13929296,214.0,male,69,186.0,92.0,29.0,101.0,40.6,Running
13929949,175.0,male,24,183.0,82.0,29.0,108.0,40.7,Running
13930729,144.0,male,20,181.0,81.0,24.0,109.0,40.7,Running
13931894,22.0,female,39,160.0,54.0,5.0,88.0,39.1,Walking
13932492,142.0,female,21,154.0,52.0,26.0,100.0,41.0,Running
13933854,61.0,female,71,168.0,68.0,12.0,90.0,39.9,Running
13935110,26.0,female,34,172.0,68.0,8.0,79.0,39.7,Walking
13936478,93.0,male,58,183.0,85.0,16.0,95.0,40.0,Running
13937147,76.0,female,38,174.0,69.0,17.0,90.0,40.5,Running
13938429,117.0,female,46,172.0,79.0,20.0,103.0,40.4,Running
13938842,39.0,male,21,169.0,67.0,13.0,91.0,40.1,Running
13939844,116.0,female,49,168.0,67.0,21.0,98.0,40.4,Running
13939926,19.0,male,44,177.0,83.0,5.0,86.0,39.0,Walking
13940590,92.0,female,23,168.0,67.0,17.0,101.0,40.7,Running
13940888,36.0,male,20,179.0,79.0,13.0,88.0,40.1,Walking
13942440,122.0,male,25,182.0,78.0,24.0,102.0,40.8,Running
13942658,44.0,female,66,164.0,64.0,9.0,89.0,39.6,Walking
13942667,88.0,female,21,169.0,69.0,18.0,97.0,40.6,Running
13943410,22.0,male,26,194.0,94.0,8.0,84.0,39.3,Walking
13943690,164.0,female,37,164.0,59.0,26.0,106.0,40.6,Running
13944797,200.0,female,74,189.0,85.0,28.0,111.0,40.9,Running
13945114,35.0,female,60,152.0,50.0,7.0,89.0,39.8,Walking
13945472,149.0,male,34,195.0,93.0,22.0,108.0,40.7,Running
13949279,87.0,male,27,180.0,76.0,22.0,94.0,40.5,Running
13950642,163.0,male,24,193.0,90.0,29.0,104.0,40.9,Running
13950707,198.0,male,42,184.0,89.0,28.0,108.0,40.7,Running
13952138,177.0,male,27,179.0,78.0,27.0,111.0,40.7,Running
13952760,184.0,male,43,,94.0,25.0,109.0,40.5,Running
13954056,80.0,female,39,161.0,63.0,16.0,94.0,40.1,Running
13954315,56.0,male,32,193.0,98.0,11.0,97.0,40.1,Running
13954641,20.0,male,27,184.0,88.0,6.0,88.0,39.4,Walking
13956068,131.0,female,34,163.0,63.0,22.0,104.0,40.7,Running
13957365,33.0,female,40,153.0,52.0,9.0,80.0,39.8,Walking
13957620,41.0,female,23,176.0,67.0,11.0,85.0,39.6,Walking
13957815,29.0,female,56,150.0,51.0,6.0,88.0,39.3,Walking
13958299,146.0,male,43,203.0,103.0,21.0,105.0,40.2,Running
13958822,61.0,female,29,166.0,62.0,13.0,93.0,40.2,Running
13959502,71.0,female,56,171.0,66.0,13.0,96.0,40.3,Running
13959790,9.0,female,47,172.0,70.0,2.0,89.0,37.8,Walking
13962197,89.0,male,49,177.0,85.0,15.0,99.0,40.2,Running
13963518,63.0,male,24,171.0,76.0,16.0,95.0,40.2,Running
13963565,41.0,male,63,180.0,82.0,7.0,94.0,39.7,Running
13963778,197.0,male,64,177.0,81.0,23.0,112.0,,Running
13964015,98.0,female,64,166.0,61.0,16.0,100.0,40.5,Running
13964681,114.0,male,36,174.0,75.0,23.0,98.0,40.5,Running
13965766,66.0,female,34,165.0,64.0,12.0,100.0,40.1,Running
13967367,34.0,female,34,160.0,62.0,8.0,,39.8,High_Intensity
13967751,218.0,male,65,176.0,84.0,26.0,110.0,40.7,Running
13967757,113.0,male,47,182.0,88.0,19.0,99.0,40.4,Running
13968372,86.0,female,25,187.0,78.0,15.0,105.0,40.4,Running
13968503,113.0,male,77,202.0,103.0,17.0,92.0,40.1,Running
13969920,11.0,female,22,153.0,53.0,3.0,82.0,38.5,Walking
13969993,40.0,male,60,171.0,76.0,10.0,84.0,39.6,Walking
13970593,140.0,male,26,199.0,96.0,26.0,101.0,40.9,Running
13972316,174.0,female,24,160.0,55.0,28.0,107.0,40.7,Running
13972621,184.0,female,25,162.0,56.0,30.0,106.0,40.4,Running
13972724,104.0,male,47,187.0,87.0,16.0,103.0,40.2,Running
13972821,20.0,female,21,165.0,63.0,6.0,81.0,39.2,Walking
13975512,210.0,female,37,163.0,58.0,28.0,117.0,41.0,Running
13975523,49.0,male,46,189.0,90.0,11.0,89.0,40.0,Walking
13975608,10.0,female,51,160.0,66.0,3.0,76.0,38.5,Walking
13976334,70.0,female,49,155.0,54.0,14.0,,40.3,High_Intensity
13976433,17.0,male,77,176.0,78.0,4.0,79.0,38.6,Walking
13976502,13.0,male,30,184.0,82.0,4.0,87.0,38.8,Walking
13977143,16.0,male,27,184.0,79.0,5.0,89.0,38.9,Walking
13977505,20.0,female,31,151.0,49.0,5.0,84.0,38.8,Walking
13977982,143.0,male,56,182.0,88.0,22.0,100.0,40.6,Running
13979151,46.0,male,20,182.0,83.0,14.0,91.0,40.2,Running
13979196,29.0,male,37,185.0,90.0,11.0,80.0,40.0,Walking
13979257,60.0,female,25,158.0,57.0,13.0,92.0,39.8,Running
13979985,84.0,male,28,191.0,93.0,17.0,98.0,40.2,Running
13981062,64.0,male,30,187.0,92.0,14.0,95.0,40.3,Running
13981425,9.0,male,44,195.0,103.0,2.0,89.0,38.2,Walking
13982149,24.0,female,43,157.0,56.0,6.0,83.0,39.2,Walking
13982325,51.0,male,52,182.0,84.0,12.0,87.0,40.0,Walking
13982400,51.0,male,48,190.0,95.0,10.0,92.0,39.7,Running
13982801,147.0,female,20,172.0,60.0,27.0,101.0,40.7,Running
13983323,123.0,female,50,167.0,64.0,20.0,103.0,40.4,Running
13984160,173.0,male,50,181.0,91.0,24.0,,40.6,High_Intensity
13984425,124.0,male,76,167.0,65.0,20.0,95.0,40.5,Running
13986856,25.0,female,50,170.0,66.0,6.0,85.0,39.5,Walking
13987013,7.0,male,21,188.0,89.0,4.0,80.0,38.6,Walking
13987318,57.0,male,26,180.0,84.0,14.0,94.0,40.3,Running
13987360,197.0,male,30,190.0,94.0,28.0,111.0,41.0,Running
13987695,35.0,male,37,201.0,108.0,11.0,81.0,40.3,Walking
13987851,58.0,female,33,176.0,72.0,13.0,91.0,40.4,Running
13987993,44.0,male,58,162.0,71.0,10.0,88.0,39.5,Walking
13989217,19.0,female,35,145.0,48.0,4.0,90.0,38.9,Running
13989906,36.0,male,29,182.0,80.0,9.0,93.0,39.5,Running
13990932,35.0,male,44,203.0,101.0,8.0,88.0,39.3,Walking
13991141,16.0,female,36,163.0,58.0,4.0,84.0,39.0,Walking
13991360,191.0,male,64,186.0,84.0,28.0,100.0,40.6,Running
13992094,48.0,male,41,178.0,81.0,13.0,87.0,40.0,Walking
13992137,148.0,female,75,155.0,61.0,21.0,107.0,40.6,Running
13992300,48.0,male,38,183.0,81.0,12.0,90.0,39.8,Running
13993293,130.0,male,59,181.0,88.0,21.0,97.0,40.8,Running
13993430,80.0,male,24,181.0,79.0,18.0,98.0,40.5,Running
13995058,189.0,male,21,187.0,90.0,29.0,111.0,40.5,Running
13995114,158.0,male,41,187.0,91.0,25.0,103.0,40.7,Running
13995297,4.0,male,25,187.0,87.0,2.0,79.0,38.2,Walking
13997828,41.0,female,46,171.0,74.0,8.0,95.0,39.6,Running
13997991,108.0,female,26,156.0,56.0,20.0,99.0,40.8,Running
13998079,65.0,female,25,167.0,63.0,15.0,90.0,40.2,Running
13999064,116.0,female,28,161.0,58.0,21.0,100.0,40.4,Running
14000981,95.0,female,61,157.0,56.0,17.0,95.0,40.5,Running
14001036,66.0,female,48,180.0,71.0,14.0,91.0,40.2,Running
14003382,99.0,female,33,161.0,57.0,18.0,99.0,40.5,Running
14003614,200.0,female,28,164.0,56.0,28.0,115.0,40.7,Running
14003657,125.0,male,21,199.0,99.0,20.0,108.0,40.3,Running
14003775,66.0,female,59,185.0,80.0,15.0,87.0,40.6,Walking
14006609,3.0,male,26,165.0,68.0,1.0,89.0,37.6,Walking
14007126,49.0,male,31,171.0,74.0,12.0,94.0,39.6,Running
14007450,67.0,female,23,158.0,57.0,14.0,94.0,40.4,Running
14008885,57.0,male,59,173.0,78.0,10.0,95.0,39.8,Running
14009458,38.0,female,53,167.0,61.0,9.0,84.0,39.5,Walking
14011540,45.0,male,32,189.0,86.0,14.0,86.0,40.0,Walking
14012593,28.0,female,53,179.0,79.0,7.0,85.0,39.4,Walking
14012808,146.0,female,29,169.0,63.0,24.0,106.0,40.7,Running
14013809,200.0,female,36,168.0,62.0,27.0,117.0,40.6,Running
14013997,113.0,female,57,173.0,70.0,18.0,104.0,40.7,Running
14015607,69.0,female,22,155.0,54.0,14.0,95.0,40.5,Running
14015894,86.0,male,31,188.0,91.0,17.0,98.0,40.3,Running
14016915,148.0,female,41,170.0,63.0,23.0,107.0,40.8,Running
14018168,110.0,female,62,154.0,59.0,16.0,107.0,40.2,Running
14018261,7.0,female,23,162.0,59.0,2.0,83.0,38.4,Walking
14019711,89.0,male,28,171.0,70.0,17.0,103.0,40.4,Running
14020388,7.0,male,29,190.0,90.0,2.0,88.0,38.6,Walking
14020766,7.0,male,32,183.0,86.0,3.0,81.0,38.5,Walking
14020787,104.0,female,37,147.0,51.0,18.0,100.0,40.7,Running
14022979,169.0,male,75,188.0,96.0,21.0,103.0,40.4,Running
14022998,56.0,female,33,147.0,51.0,14.0,84.0,39.9,Walking
14023456,92.0,male,28,201.0,106.0,15.0,104.0,40.2,Running
14023847,26.0,female,26,178.0,75.0,8.0,81.0,39.5,Walking
14025178,50.0,male,39,170.0,70.0,11.0,95.0,39.8,Running
14025181,134.0,male,65,188.0,90.0,18.0,103.0,40.3,Running
14026545,14.0,female,61,160.0,60.0,3.0,88.0,38.5,Walking
14026831,74.0,male,25,180.0,84.0,17.0,,40.1,High_Intensity
14027942,112.0,male,40,197.0,102.0,19.0,99.0,40.7,Running
14028028,153.0,female,34,170.0,65.0,24.0,108.0,40.9,Running
14028213,162.0,female,27,163.0,59.0,26.0,107.0,40.7,Running
14028377,175.0,male,72,167.0,68.0,24.0,103.0,41.0,Running
14029590,175.0,male,70,177.0,86.0,21.0,108.0,40.7,Running
14030207,52.0,male,30,184.0,79.0,12.0,95.0,40.1,Running
14030335,23.0,male,57,187.0,94.0,5.0,86.0,39.5,Walking
14032506,60.0,female,50,152.0,48.0,13.0,87.0,39.9,Walking
14032757,73.0,male,27,184.0,78.0,15.0,100.0,40.1,Running
14033072,166.0,male,36,181.0,82.0,25.0,108.0,41.0,Running
14033574,6.0,female,45,177.0,72.0,2.0,75.0,38.3,Walking
14034778,11.0,male,28,183.0,88.0,6.0,78.0,39.4,Walking
14035457,122.0,female,64,150.0,55.0,19.0,102.0,40.4,Running
14035758,25.0,female,59,157.0,66.0,6.0,83.0,39.3,Walking
14036783,151.0,male,40,162.0,64.0,22.0,111.0,40.4,Running
14037927,108.0,female,43,154.0,56.0,17.0,105.0,40.5,Running
14039235,41.0,female,63,165.0,61.0,8.0,91.0,39.6,Running
14039240,167.0,male,50,179.0,79.0,27.0,101.0,40.7,Running
14039719,104.0,female,51,152.0,57.0,20.0,93.0,40.6,Running
14042359,65.0,female,45,180.0,78.0,12.0,99.0,39.8,Running
14042465,142.0,female,25,165.0,64.0,22.0,110.0,40.2,Running
14043167,143.0,male,76,192.0,100.0,20.0,96.0,40.3,Running
14043610,15.0,female,57,168.0,65.0,4.0,79.0,39.1,Walking
14044213,131.0,male,40,174.0,79.0,23.0,101.0,40.5,Running
14046129,66.0,female,37,169.0,73.0,15.0,90.0,40.0,Running
14047347,127.0,male,34,182.0,84.0,23.0,101.0,40.4,Running
14047638,148.0,female,38,159.0,59.0,22.0,110.0,40.2,Running
14047788,120.0,female,42,179.0,76.0,21.0,102.0,40.5,Running
14048363,110.0,male,39,197.0,101.0,16.0,106.0,40.3,Running
14050303,56.0,female,62,173.0,73.0,13.0,85.0,40.0,Walking
14050643,110.0,male,22,194.0,91.0,23.0,99.0,41.0,Running
14050879,27.0,female,38,156.0,56.0,7.0,83.0,39.2,Walking
14051967,72.0,male,74,198.0,104.0,11.0,92.0,39.7,Running
14053003,219.0,male,55,188.0,92.0,24.0,117.0,40.6,Running
14056281,113.0,female,27,156.0,55.0,19.0,104.0,40.6,Running
14056325,226.0,male,78,174.0,77.0,28.0,105.0,40.8,Running
14057358,221.0,male,69,203.0,107.0,24.0,111.0,41.3,Running
14057988,11.0,male,51,182.0,86.0,2.0,94.0,38.3,Running
14058232,141.0,male,74,197.0,103.0,19.0,98.0,40.5,Running
14060949,49.0,female,30,165.0,60.0,11.0,90.0,40.0,Running
14061500,169.0,female,35,152.0,51.0,27.0,105.0,41.2,Running
14061885,51.0,female,30,163.0,63.0,14.0,83.0,40.3,Walking
14062014,24.0,female,32,150.0,55.0,7.0,80.0,39.4,Walking
14062564,25.0,male,56,177.0,81.0,6.0,85.0,39.2,Walking
14062952,96.0,male,21,187.0,86.0,23.0,96.0,41.0,Running
14064841,238.0,female,70,157.0,57.0,29.0,118.0,,Running
14065493,105.0,female,79,158.0,60.0,17.0,98.0,40.6,Running
14065836,9.0,female,39,165.0,66.0,3.0,76.0,38.5,Walking
14066271,82.0,female,27,169.0,65.0,18.0,92.0,40.5,Running
14068867,23.0,female,59,168.0,67.0,5.0,87.0,39.1,Walking
14069307,192.0,male,69,174.0,78.0,25.0,,41.1,High_Intensity
14069411,98.0,male,76,170.0,78.0,15.0,95.0,40.0,Running
14070739,108.0,female,21,150.0,51.0,21.0,97.0,40.2,Running
14070866,42.0,female,25,186.0,81.0,11.0,88.0,39.5,Walking
14070898,190.0,male,68,203.0,102.0,21.0,111.0,40.9,Running
14071606,74.0,female,70,172.0,77.0,16.0,87.0,40.0,Walking
14071859,175.0,male,47,196.0,105.0,26.0,102.0,40.6,Running
14074396,54.0,female,48,170.0,66.0,11.0,92.0,39.8,Running
14074779,8.0,male,42,194.0,91.0,3.0,79.0,38.6,Walking
14075865,3.0,male,36,181.0,85.0,1.0,85.0,37.4,Walking
14076216,218.0,male,41,192.0,90.0,28.0,113.0,40.8,Running
14076267,12.0,male,51,196.0,100.0,4.0,77.0,38.8,Walking
14076859,103.0,male,79,207.0,119.0,14.0,94.0,39.9,Running
14076910,37.0,male,76,208.0,112.0,6.0,88.0,39.4,Walking
14077818,192.0,male,75,191.0,93.0,24.0,103.0,40.6,Running
14078000,18.0,female,32,182.0,81.0,4.0,92.0,39.1,Running
14080154,110.0,female,35,163.0,63.0,19.0,102.0,39.8,Running
14080744,71.0,male,30,187.0,91.0,15.0,96.0,40.0,Running
14081183,211.0,male,38,206.0,105.0,26.0,114.0,40.7,Running
14081271,122.0,female,48,159.0,62.0,21.0,100.0,40.5,Running
14082902,16.0,male,30,199.0,104.0,4.0,89.0,39.3,Walking
14083021,185.0,female,33,159.0,63.0,30.0,106.0,41.0,Running
14083621,24.0,female,65,186.0,79.0,7.0,77.0,39.2,Walking
14083961,66.0,female,28,177.0,70.0,15.0,91.0,40.3,Running
14084118,14.0,female,24,161.0,61.0,4.0,83.0,38.7,Walking
14085749,16.0,female,76,164.0,64.0,4.0,78.0,39.1,Walking
14087143,68.0,male,22,200.0,104.0,17.0,92.0,40.3,Running
14087972,42.0,male,24,184.0,83.0,11.0,93.0,40.0,Running
14088332,142.0,female,73,137.0,47.0,22.0,100.0,40.8,Running
14089029,160.0,female,26,174.0,72.0,28.0,104.0,40.5,Running
14089331,106.0,female,29,150.0,60.0,20.0,98.0,40.7,Running
14089975,62.0,male,38,180.0,87.0,15.0,90.0,40.2,Running
14090060,104.0,male,69,184.0,87.0,18.0,91.0,40.0,Running
14090351,60.0,female,24,165.0,66.0,14.0,90.0,39.7,Running
14091044,86.0,female,33,182.0,73.0,17.0,97.0,40.4,Running
14092613,31.0,male,21,182.0,83.0,10.0,89.0,39.5,Walking
14093741,70.0,female,64,164.0,67.0,13.0,94.0,40.2,Running
14095043,176.0,female,28,176.0,78.0,27.0,112.0,40.3,Running
14095962,113.0,female,68,176.0,73.0,21.0,94.0,40.3,Running
14097739,181.0,female,58,177.0,72.0,25.0,113.0,40.7,Running
14098376,23.0,female,64,176.0,75.0,5.0,87.0,39.3,Walking
14100100,49.0,female,52,159.0,58.0,11.0,86.0,39.7,Walking
14100872,28.0,female,50,151.0,51.0,6.0,87.0,39.3,Walking
14101082,211.0,female,21,147.0,45.0,29.0,116.0,41.1,Running
14101224,76.0,male,32,190.0,89.0,15.0,98.0,40.3,Running
14101391,12.0,female,50,161.0,67.0,3.0,83.0,38.2,Walking
14102172,38.0,male,37,189.0,89.0,9.0,91.0,39.7,Running
14102269,13.0,male,22,179.0,83.0,4.0,90.0,38.8,Running
14102936,174.0,female,49,165.0,65.0,27.0,106.0,40.6,Running
14103375,74.0,female,32,149.0,49.0,15.0,93.0,40.3,Running
14103817,12.0,female,67,186.0,84.0,3.0,83.0,38.3,Walking
14104006,70.0,male,36,164.0,66.0,18.0,92.0,40.4,Running
14104791,46.0,male,28,182.0,76.0,13.0,91.0,40.1,Running
14105081,21.0,male,53,191.0,95.0,4.0,92.0,38.5,Running
14105244,61.0,female,74,175.0,75.0,13.0,,40.1,High_Intensity
14105265,42.0,female,63,168.0,67.0,10.0,83.0,40.1,Walking
14105345,60.0,female,50,171.0,65.0,13.0,89.0,40.3,Walking
14106041,113.0,male,65,158.0,63.0,19.0,97.0,40.3,Running
14106462,133.0,female,29,161.0,63.0,23.0,103.0,40.6,Running
14106575,71.0,male,24,193.0,99.0,20.0,89.0,40.2,Walking
14106644,217.0,male,51,191.0,94.0,28.0,109.0,41.0,Running
14107597,31.0,male,23,183.0,81.0,10.0,89.0,39.9,Walking
14108894,78.0,female,27,165.0,65.0,15.0,98.0,40.1,Running
14109235,51.0,female,51,166.0,67.0,11.0,89.0,39.5,Walking
14110060,143.0,female,37,159.0,62.0,25.0,101.0,40.6,Running
14110534,59.0,female,72,151.0,60.0,11.0,92.0,40.1,Running
14110544,104.0,female,55,163.0,64.0,17.0,102.0,39.9,Running
14110683,167.0,female,26,156.0,59.0,26.0,109.0,40.8,Running
14110746,89.0,male,70,179.0,85.0,15.0,92.0,40.1,Running
14111027,104.0,female,68,162.0,62.0,16.0,103.0,40.5,Running
14111672,143.0,male,67,180.0,83.0,19.0,104.0,40.8,Running
14113586,104.0,male,34,182.0,89.0,18.0,102.0,40.2,Running
14113925,67.0,male,28,186.0,88.0,13.0,100.0,40.1,Running
14115290,198.0,female,32,161.0,62.0,30.0,110.0,41.0,Running
14116395,34.0,female,66,156.0,54.0,9.0,77.0,39.5,Walking
14116675,91.0,female,41,165.0,63.0,17.0,97.0,40.5,Running
14117026,110.0,female,31,168.0,64.0,20.0,100.0,40.1,Running
14117537,185.0,male,42,185.0,78.0,26.0,110.0,41.4,Running
14117571,107.0,male,24,184.0,80.0,23.0,99.0,41.0,Running
14119028,135.0,male,21,184.0,79.0,22.0,110.0,40.8,Running
14120233,223.0,female,64,150.0,55.0,29.0,114.0,40.8,Running
14120544,126.0,female,45,167.0,66.0,23.0,98.0,40.4,Running
14121007,4.0,male,23,195.0,93.0,2.0,81.0,38.5,Walking
14121357,19.0,male,22,176.0,71.0,7.0,88.0,39.7,Walking
14121529,200.0,female,28,164.0,67.0,30.0,112.0,41.0,Running
14121716,21.0,female,57,163.0,64.0,5.0,84.0,38.9,Walking
14122037,2.0,male,31,184.0,85.0,1.0,80.0,37.8,Walking
14122672,16.0,female,78,156.0,59.0,4.0,77.0,38.8,Walking
14123564,119.0,female,51,178.0,74.0,23.0,95.0,40.6,Running
14123582,72.0,male,41,195.0,101.0,14.0,94.0,40.3,Running
14124820,155.0,male,36,170.0,76.0,25.0,,41.0,High_Intensity
14126576,21.0,male,38,183.0,83.0,8.0,81.0,40.0,Walking
14126743,159.0,male,27,184.0,89.0,25.0,108.0,40.5,Running
14127126,55.0,male,33,174.0,77.0,14.0,92.0,40.2,Running
14127673,135.0,male,47,190.0,86.0,23.0,99.0,40.8,Running
14127827,9.0,female,25,166.0,67.0,3.0,79.0,38.4,Walking
14128486,219.0,male,73,172.0,80.0,30.0,101.0,41.2,Running
14129099,172.0,female,27,160.0,56.0,27.0,108.0,40.7,Running
14129297,62.0,male,48,186.0,85.0,14.0,89.0,40.4,Walking
